female,white,black,hisp,asian,married,age,collegeS,collegeM,collegeD,calc,books,mathLike,income,big5O,big5C,big5E,big5A,big5N,AMAS,BDI,MCS,GSES,vocabPre,mathPre,vocabPost,mathPost,MCSpost,mathGrp,mathSel,logAge,logBooks,logBDI
0,1,0,0,0,0,33,0,0,0,1,5,0,1,24,9,27,19,36,11,13,17,22,14,4,17,6,15,1,1,3.496507561,1.791759469,2.564949357
0,0,0,1,0,0,42,1,1,1,1,0,1,0,30,14,29,14,37,15,13,18,18,21,10,21,13,17,0,1,3.737669618,0,2.564949357
0,0,1,0,0,0,30,1,0,1,1,10,0,0,24,10,28,10,35,33,15,17,22,17,2,16,6,17,0,0,3.401197382,2.397895273,2.708050201
0,1,0,0,0,0,32,0,0,0,0,5,0,0,23,9,30,15,38,9,13,13,21,9,9,15,5,13,0,0,3.465735903,1.791759469,2.564949357
1,0,1,0,0,0,39,1,0,0,1,5,0,0,28,24,30,29,14,18,35,9,14,16,5,20,7,11,0,0,3.663561646,1.791759469,3.555348061
1,1,0,0,0,0,31,1,0,0,1,5,1,1,31,19,32,19,36,12,23,24,21,23,12,24,15,24,1,1,3.433987204,1.791759469,3.135494216
1,1,0,0,0,1,62,0,0,0,0,5,0,1,22,11,25,14,23,26,17,6,19,20,5,18,4,6,1,0,4.127134385,1.791759469,2.833213344
1,1,0,0,0,0,41,0,0,0,0,10,0,1,18,15,23,27,31,25,17,7,22,18,4,16,8,11,1,0,3.713572067,2.397895273,2.833213344
0,1,0,0,0,0,36,1,0,0,1,10,1,0,34,13,38,25,13,25,34,13,17,14,11,18,10,14,0,0,3.583518938,2.397895273,3.526360525
1,1,0,0,0,0,67,1,0,0,0,30,0,0,11,17,17,20,25,31,18,9,18,24,11,24,10,16,1,0,4.204692619,3.433987204,2.890371758
0,1,0,0,0,1,41,1,1,1,1,25,1,1,27,19,18,27,29,28,29,17,17,19,9,19,8,19,1,0,3.713572067,3.258096538,3.36729583
1,1,0,0,0,1,31,1,0,0,1,5,1,0,27,25,24,28,21,24,33,18,16,19,9,17,13,21,0,0,3.433987204,1.791759469,3.496507561
1,1,0,0,0,1,64,1,0,0,0,40,0,1,14,24,24,27,27,40,15,6,18,20,10,21,10,11,1,0,4.158883083,3.713572067,2.708050201
1,1,0,0,0,1,35,0,0,0,0,0,0,0,48,19,40,30,8,37,30,7,7,15,9,17,5,6,0,1,3.555348061,0,3.401197382
1,1,0,0,0,1,61,0,0,0,0,0,0,0,25,19,17,16,23,17,19,10,15,21,8,23,7,10,0,0,4.110873864,0,2.944438979
1,1,0,0,0,0,54,1,0,0,0,5,0,0,13,16,17,22,25,20,22,12,19,19,10,20,9,18,1,0,3.988984047,1.791759469,3.091042453
1,1,0,0,0,0,35,1,0,0,0,5,0,1,15,21,11,29,11,28,27,15,19,17,9,20,3,15,0,0,3.555348061,1.791759469,3.295836866
1,1,0,0,0,1,34,1,0,0,0,5,0,1,19,16,28,20,36,11,15,17,20,10,9,17,7,16,0,1,3.526360525,1.791759469,2.708050201
0,1,0,0,0,0,48,1,0,0,1,5,1,0,24,22,36,29,26,14,14,6,18,13,12,14,12,12,1,0,3.871201011,1.791759469,2.63905733
0,1,0,1,0,1,32,0,0,0,0,5,0,1,20,23,24,23,30,32,17,11,19,12,10,15,10,16,1,0,3.465735903,1.791759469,2.833213344
0,0,0,1,0,0,32,1,0,0,1,5,0,1,20,18,10,18,28,19,18,15,19,11,12,12,14,18,1,0,3.465735903,1.791759469,2.890371758
0,1,0,0,0,0,24,1,1,1,1,0,0,1,18,9,16,11,40,9,13,13,24,14,4,15,6,13,0,0,3.17805383,0,2.564949357
1,1,0,0,0,0,57,1,1,1,0,5,0,1,22,20,14,30,29,32,17,16,21,20,5,18,5,13,1,1,4.043051268,1.791759469,2.833213344
1,0,1,0,0,1,47,0,0,0,0,5,0,1,24,11,25,27,29,31,21,6,24,13,0,12,6,6,1,0,3.850147602,1.791759469,3.044522438
0,1,0,0,0,0,19,0,1,1,1,20,1,1,18,15,19,17,31,19,13,21,21,17,12,22,13,23,0,1,2.944438979,3.044522438,2.564949357
1,1,0,0,0,1,70,0,0,0,0,5,0,1,19,9,13,9,37,45,16,6,23,20,8,22,8,6,0,0,4.248495242,1.791759469,2.772588722
1,1,0,0,0,1,25,1,1,1,1,5,0,1,26,20,19,25,31,21,13,9,11,7,3,12,2,11,0,1,3.218875825,1.791759469,2.564949357
1,1,0,0,0,0,37,0,0,0,0,5,0,0,18,13,20,13,23,17,15,12,18,9,3,17,2,18,0,0,3.610917913,1.791759469,2.708050201
1,1,0,0,0,0,54,0,0,0,0,20,0,1,40,18,22,22,16,17,24,12,10,9,7,15,8,12,0,0,3.988984047,3.044522438,3.17805383
0,1,0,0,0,0,22,0,0,0,1,5,0,1,14,27,37,17,30,17,18,19,18,12,8,13,13,24,1,0,3.091042453,1.791759469,2.890371758
1,0,1,0,0,0,41,0,0,0,1,5,1,1,10,9,24,9,38,12,13,18,22,21,8,17,9,18,0,0,3.713572067,1.791759469,2.564949357
0,1,0,0,0,0,47,0,0,0,1,20,1,0,22,28,23,13,31,12,19,15,12,16,9,16,12,24,1,0,3.850147602,3.044522438,2.944438979
1,1,0,0,0,1,25,1,1,1,1,0,0,1,25,24,21,22,29,13,13,8,9,16,0,13,6,11,1,0,3.218875825,0,2.564949357
1,1,0,0,0,1,34,1,1,1,1,5,0,1,14,9,18,9,40,9,13,24,21,24,11,24,10,24,1,0,3.526360525,1.791759469,2.564949357
0,0,1,0,0,0,24,0,0,1,1,0,1,1,29,23,24,24,24,27,16,16,15,12,10,17,14,21,1,1,3.17805383,0,2.772588722
0,1,0,0,0,0,41,1,1,1,0,60,0,0,23,22,32,17,18,18,20,7,17,17,2,16,8,8,0,0,3.713572067,4.110873864,2.995732274
1,0,0,0,1,1,47,1,1,1,1,5,0,1,23,19,30,19,32,14,13,14,18,14,6,17,7,18,1,0,3.850147602,1.791759469,2.564949357
0,0,1,0,0,0,27,1,0,0,1,15,1,1,22,18,21,18,32,11,13,18,18,21,7,21,10,18,0,0,3.295836866,2.772588722,2.564949357
0,1,0,0,0,0,38,0,0,0,0,5,0,1,22,21,34,28,39,17,17,20,19,17,11,16,12,20,1,0,3.63758616,1.791759469,2.833213344
0,1,0,0,0,1,37,1,0,1,1,5,0,1,23,13,30,20,25,20,16,11,18,14,8,16,8,13,0,1,3.610917913,1.791759469,2.772588722
0,1,0,0,0,0,34,0,1,1,0,5,0,1,14,28,26,31,17,23,27,7,14,12,8,14,6,8,0,0,3.526360525,1.791759469,3.295836866
1,1,0,0,0,0,38,0,0,0,0,0,0,0,25,27,37,32,12,30,30,6,13,11,5,14,6,9,1,0,3.63758616,0,3.401197382
1,1,0,0,0,1,66,1,0,0,0,5,1,1,20,12,15,14,22,33,16,15,19,21,6,22,4,12,1,0,4.189654742,1.791759469,2.772588722
0,1,0,0,0,0,30,1,0,1,1,5,1,1,19,25,21,25,24,28,28,19,20,5,6,5,8,18,1,1,3.401197382,1.791759469,3.33220451
0,1,0,0,0,0,25,1,1,1,1,10,0,1,17,24,35,22,22,16,25,20,14,19,12,22,15,19,0,1,3.218875825,2.397895273,3.218875825
1,1,0,0,0,1,37,0,1,1,0,5,0,1,17,23,14,15,22,25,18,6,22,16,5,15,4,7,1,0,3.610917913,1.791759469,2.890371758
0,1,0,0,0,0,65,1,0,1,0,30,0,1,23,15,19,17,33,13,13,13,18,23,9,24,10,23,1,1,4.17438727,3.433987204,2.564949357
1,0,0,0,1,0,33,0,0,0,1,0,1,1,23,34,30,29,11,35,39,16,16,10,10,12,9,18,1,1,3.496507561,0,3.663561646
1,1,0,0,1,0,48,1,0,1,0,15,0,1,18,29,33,11,25,19,18,10,21,21,8,24,8,10,0,0,3.871201011,2.772588722,2.890371758
1,1,0,0,0,0,65,0,0,0,0,5,0,0,17,11,24,18,33,23,13,8,18,19,8,23,9,8,0,0,4.17438727,1.791759469,2.564949357
0,1,0,0,0,0,52,0,0,0,0,10,0,0,14,25,29,22,21,29,30,16,14,15,9,14,12,15,1,0,3.951243719,2.397895273,3.401197382
0,1,0,0,0,1,60,0,1,1,1,5,1,1,17,21,20,29,28,43,27,21,21,18,6,11,11,24,0,1,4.094344562,1.791759469,3.295836866
1,0,1,0,0,1,44,1,0,0,0,20,1,1,24,20,19,18,30,20,25,16,19,19,2,17,5,15,0,0,3.784189634,3.044522438,3.218875825
0,1,0,0,0,0,39,1,0,0,0,0,0,1,22,12,22,33,32,12,14,15,19,19,11,20,13,18,1,0,3.663561646,0,2.63905733
0,1,0,1,0,0,42,1,0,1,1,15,0,0,12,12,29,22,31,11,23,12,18,19,12,24,14,12,0,0,3.737669618,2.772588722,3.135494216
0,1,0,0,0,0,42,0,0,0,0,0,1,0,10,13,16,37,24,9,13,18,24,12,9,15,1,6,1,0,3.737669618,0,2.564949357
1,1,0,0,0,0,26,1,0,0,1,5,1,1,26,14,40,17,14,17,40,16,6,18,7,18,10,16,0,0,3.258096538,1.791759469,3.688879454
1,0,0,0,1,1,36,0,0,0,1,5,0,1,26,12,10,9,35,22,13,6,22,21,9,23,6,6,1,0,3.583518938,1.791759469,2.564949357
1,1,0,0,0,1,43,1,0,0,0,20,0,1,23,11,22,19,11,19,28,8,13,18,8,23,13,8,0,1,3.761200116,3.044522438,3.33220451
1,1,0,0,0,1,41,1,0,0,1,15,0,0,24,22,20,24,23,18,19,19,18,22,2,18,4,17,1,0,3.713572067,2.772588722,2.944438979
0,1,0,0,0,1,34,1,0,0,1,10,1,0,24,28,22,25,23,25,26,15,15,13,6,12,10,14,0,1,3.526360525,2.397895273,3.258096538
0,0,0,1,0,0,27,1,0,0,1,35,0,1,15,9,19,9,40,11,13,23,24,12,12,18,14,24,1,0,3.295836866,3.583518938,2.564949357
0,0,1,0,0,0,29,0,0,1,1,0,0,0,18,15,21,12,28,22,21,14,15,21,11,22,14,18,1,1,3.36729583,0,3.044522438
1,1,0,0,0,0,49,0,0,0,0,5,0,0,23,19,29,27,20,31,13,6,18,17,4,19,9,6,0,0,3.891820298,1.791759469,2.564949357
0,1,0,0,0,1,46,0,1,1,1,5,0,1,24,13,21,16,33,13,14,18,18,23,11,21,8,20,1,0,3.828641396,1.791759469,2.63905733
1,1,0,0,0,0,49,0,0,0,0,5,0,0,23,20,20,16,30,28,24,10,15,18,3,17,5,12,0,0,3.891820298,1.791759469,3.17805383
0,1,0,0,0,0,28,0,1,1,0,5,1,1,29,21,19,17,17,21,24,14,18,16,9,12,5,15,0,0,3.33220451,1.791759469,3.17805383
0,1,0,0,0,1,46,1,0,0,0,10,0,1,21,9,8,20,40,9,13,12,24,24,11,23,11,12,1,0,3.828641396,2.397895273,2.564949357
0,1,0,0,0,0,70,0,1,1,0,10,0,0,21,20,32,22,25,12,16,17,18,24,11,24,9,20,1,0,4.248495242,2.397895273,2.772588722
1,1,0,0,0,1,40,1,0,0,1,10,0,1,25,11,18,13,32,19,13,23,19,23,11,19,11,23,0,0,3.688879454,2.397895273,2.564949357
0,1,0,0,0,1,47,1,0,1,1,10,1,1,21,17,35,18,28,20,16,24,17,16,12,16,15,24,1,1,3.850147602,2.397895273,2.772588722
0,1,0,0,0,0,48,1,1,1,1,5,0,1,21,10,14,10,38,23,13,16,19,9,3,13,4,15,1,0,3.871201011,1.791759469,2.564949357
0,0,0,0,1,0,26,1,0,0,1,0,1,1,33,32,33,25,20,11,16,15,13,13,12,13,13,23,1,0,3.258096538,0,2.772588722
1,1,0,0,0,0,37,1,0,1,0,10,0,0,19,19,32,28,12,35,17,13,10,18,9,18,10,19,1,0,3.610917913,2.397895273,2.833213344
1,0,1,0,0,0,40,1,0,0,1,0,1,0,17,15,37,17,15,14,27,16,14,15,8,10,13,22,1,1,3.688879454,0,3.295836866
0,1,0,0,0,0,28,1,1,0,1,20,0,0,15,32,37,18,29,14,26,14,21,24,9,23,11,23,1,0,3.33220451,3.044522438,3.258096538
0,0,0,1,0,0,23,0,0,0,1,5,1,1,17,23,20,25,18,18,22,17,17,13,8,13,8,14,1,1,3.135494216,1.791759469,3.091042453
1,0,1,1,0,0,40,0,0,0,1,5,0,0,15,22,23,25,34,12,25,20,20,22,11,21,12,19,0,0,3.688879454,1.791759469,3.218875825
1,0,1,0,0,1,43,1,0,1,1,45,0,1,25,12,23,12,34,15,13,14,18,18,8,17,7,14,0,1,3.761200116,3.828641396,2.564949357
1,1,0,0,0,0,22,0,0,0,0,40,0,0,18,25,16,17,14,18,41,21,15,13,11,17,14,21,0,1,3.091042453,3.713572067,3.713572067
1,1,0,0,0,0,46,0,0,1,1,5,0,0,14,12,29,12,31,9,13,8,21,12,5,15,7,12,1,0,3.828641396,1.791759469,2.564949357
0,1,0,0,0,0,48,0,0,0,1,10,0,0,14,9,27,20,31,10,13,13,18,15,8,18,11,13,1,0,3.871201011,2.397895273,2.564949357
0,1,0,0,0,1,34,1,1,1,1,40,1,1,23,26,20,25,23,35,35,19,20,10,3,11,4,18,1,1,3.526360525,3.713572067,3.555348061
1,1,0,0,0,1,46,0,0,0,1,5,0,1,22,9,12,9,40,19,13,14,19,10,1,10,3,15,1,0,3.828641396,1.791759469,2.564949357
0,1,0,0,0,0,34,0,0,0,0,0,1,1,24,14,31,19,30,16,13,10,20,9,3,12,6,10,1,0,3.526360525,0,2.564949357
0,1,0,0,0,0,28,0,0,0,1,5,0,0,20,15,34,21,29,12,13,19,18,14,9,14,8,19,0,0,3.33220451,1.791759469,2.564949357
1,0,0,0,1,0,37,1,1,1,1,30,1,1,22,15,36,22,29,16,15,18,14,22,12,22,12,24,1,1,3.610917913,3.433987204,2.708050201
0,1,0,0,0,1,34,1,1,1,1,20,1,1,18,25,21,23,20,32,36,18,19,11,4,9,4,18,0,1,3.526360525,3.044522438,3.583518938
1,1,0,0,0,1,32,0,0,1,1,5,1,1,26,20,35,24,22,18,29,8,17,14,8,18,10,22,1,0,3.465735903,1.791759469,3.36729583
0,1,0,0,0,0,29,1,0,1,0,5,1,1,16,12,16,10,34,20,13,20,24,10,7,12,9,21,0,1,3.36729583,1.791759469,2.564949357
0,0,1,0,0,0,20,0,0,0,1,5,0,1,28,19,38,9,35,25,28,17,18,10,4,13,8,17,0,0,2.995732274,1.791759469,3.33220451
0,1,0,0,0,0,30,0,0,0,0,5,0,0,22,23,25,24,27,13,13,10,19,12,9,18,9,8,0,1,3.401197382,1.791759469,2.564949357
0,1,0,0,0,0,41,1,0,0,1,0,0,1,36,9,31,14,40,15,13,13,23,16,9,17,11,19,1,0,3.713572067,0,2.564949357
1,0,0,0,1,0,42,1,1,1,0,5,0,1,16,15,23,23,23,33,22,8,17,22,2,18,6,9,1,0,3.737669618,1.791759469,3.091042453
1,1,0,0,0,0,29,0,1,1,1,15,0,1,20,11,37,17,32,18,17,24,19,15,7,18,12,24,1,0,3.36729583,2.772588722,2.833213344
1,1,0,0,0,0,43,0,0,0,0,10,0,0,20,24,37,28,31,38,16,6,21,20,3,22,4,6,1,0,3.761200116,2.397895273,2.772588722
1,1,0,0,0,0,24,0,0,0,0,30,1,0,18,12,28,20,19,19,25,24,20,14,12,20,11,24,0,1,3.17805383,3.433987204,3.218875825
1,1,0,0,0,1,67,1,0,0,0,10,0,1,26,22,35,11,21,36,16,9,15,19,7,19,3,7,0,0,4.204692619,2.397895273,2.772588722
0,1,0,0,0,0,61,1,1,1,1,60,1,1,15,28,18,12,39,12,18,19,21,21,12,19,11,21,1,0,4.110873864,4.110873864,2.890371758
0,1,0,0,0,0,36,1,0,0,1,0,1,0,19,11,35,19,32,11,14,24,21,16,12,18,15,24,1,0,3.583518938,0,2.63905733
0,1,0,0,0,1,34,0,0,0,0,0,1,1,18,24,28,24,30,24,13,8,17,11,7,17,7,12,1,0,3.526360525,0,2.564949357
0,1,0,0,0,1,74,1,0,0,1,15,0,1,10,26,29,18,25,14,13,18,19,23,9,21,11,18,0,1,4.304065093,2.772588722,2.564949357
0,1,0,0,0,0,36,0,0,0,0,15,0,0,15,26,31,29,20,25,22,14,18,24,12,22,9,15,1,0,3.583518938,2.772588722,3.091042453
0,1,0,0,0,1,53,0,1,0,0,0,0,1,33,13,18,12,40,20,13,6,22,11,3,16,4,15,1,0,3.970291914,0,2.564949357
1,1,0,0,0,0,58,1,1,1,1,15,0,1,21,12,22,15,34,11,13,24,21,22,12,24,13,24,0,0,4.060443011,2.772588722,2.564949357
0,1,0,0,0,0,27,1,1,1,1,0,1,1,29,29,26,27,22,28,16,24,18,15,10,19,15,24,0,1,3.295836866,0,2.772588722
1,1,0,0,0,0,43,0,0,0,1,60,1,1,31,14,31,32,24,25,19,18,17,10,11,14,13,20,1,1,3.761200116,4.110873864,2.944438979
1,0,0,1,1,0,34,1,1,1,1,20,0,1,10,17,38,21,19,14,32,20,13,20,11,18,12,23,1,0,3.526360525,3.044522438,3.465735903
1,0,1,0,0,0,27,0,0,0,0,5,0,0,16,13,20,9,28,45,17,6,17,17,1,17,5,6,0,0,3.295836866,1.791759469,2.833213344
0,1,0,0,0,0,63,1,0,0,1,5,1,1,22,23,34,17,32,18,14,24,20,20,12,18,13,24,0,1,4.143134726,1.791759469,2.63905733
0,1,0,0,0,1,44,0,1,0,0,5,0,1,20,17,33,20,22,20,27,18,21,22,9,22,10,23,1,0,3.784189634,1.791759469,3.295836866
1,1,0,0,0,1,41,0,0,1,0,5,0,0,18,20,35,29,9,24,18,13,17,17,4,18,5,17,1,0,3.713572067,1.791759469,2.890371758
0,1,0,0,0,0,40,0,1,1,1,60,0,0,19,16,40,30,9,24,34,18,11,24,11,24,10,18,0,1,3.688879454,4.110873864,3.526360525
0,1,0,0,0,0,64,0,1,0,0,10,0,1,16,9,16,9,38,11,13,24,24,22,7,24,6,24,0,1,4.158883083,2.397895273,2.564949357
1,1,0,0,0,1,48,1,0,1,1,5,0,1,16,10,13,16,28,20,20,24,17,13,9,13,13,24,1,0,3.871201011,1.791759469,2.995732274
0,1,0,0,0,1,37,0,1,0,1,5,0,1,20,13,19,26,33,35,16,12,18,14,3,15,7,10,1,0,3.610917913,1.791759469,2.772588722
0,1,0,0,0,1,31,0,0,0,0,25,0,1,29,24,32,26,28,21,13,15,15,11,11,14,9,15,0,0,3.433987204,3.258096538,2.564949357
1,1,0,0,0,0,34,0,0,0,0,5,0,0,16,23,24,27,28,15,19,18,22,19,5,20,5,18,0,0,3.526360525,1.791759469,2.944438979
0,1,0,0,0,0,39,0,0,0,0,0,0,0,30,26,38,16,30,11,27,19,17,18,6,20,13,20,1,1,3.663561646,0,3.295836866
1,1,0,0,0,0,61,1,1,1,0,60,0,1,15,10,9,21,38,37,13,9,23,21,5,20,8,8,1,0,4.110873864,4.110873864,2.564949357
1,1,0,0,0,0,54,1,1,1,0,5,1,1,16,14,20,20,39,20,15,15,22,20,12,23,11,16,0,0,3.988984047,1.791759469,2.708050201
1,1,0,0,0,0,46,0,0,0,0,0,0,1,34,9,21,21,39,30,13,14,23,14,11,18,9,14,0,0,3.828641396,0,2.564949357
1,1,0,1,0,0,35,0,0,0,0,35,0,0,39,14,22,19,22,22,24,17,16,20,9,24,8,21,0,1,3.555348061,3.583518938,3.17805383
0,1,0,0,0,1,77,0,0,0,1,5,1,1,34,14,24,17,29,20,15,8,17,14,10,15,8,7,0,0,4.343805422,1.791759469,2.708050201
1,1,0,0,1,0,31,1,0,0,0,20,0,1,20,35,34,27,22,14,22,14,14,16,11,18,11,18,1,1,3.433987204,3.044522438,3.091042453
1,1,0,0,0,0,55,0,0,1,0,5,0,0,28,15,16,13,31,25,20,18,19,14,7,19,10,18,0,0,4.007333185,1.791759469,2.995732274
1,1,0,0,0,1,44,1,0,0,1,5,1,1,28,14,14,15,29,10,14,18,17,11,9,10,9,24,1,1,3.784189634,1.791759469,2.63905733
1,1,0,0,0,1,37,0,0,0,0,20,0,0,35,24,36,16,11,24,40,8,15,12,8,13,9,16,1,0,3.610917913,3.044522438,3.688879454
0,1,0,0,0,1,45,1,0,0,0,25,0,1,24,10,26,27,32,12,15,10,23,19,4,20,3,10,0,0,3.80666249,3.258096538,2.708050201
0,1,0,0,0,0,41,1,0,0,1,0,1,1,26,10,20,12,27,17,14,14,18,14,8,12,10,18,1,0,3.713572067,0,2.63905733
0,1,0,0,0,0,41,0,0,0,0,5,0,0,17,21,36,18,29,27,20,6,21,14,9,16,8,6,0,0,3.713572067,1.791759469,2.995732274
0,0,0,1,0,0,23,0,0,0,1,20,0,1,24,19,18,23,30,22,28,17,19,10,7,11,10,18,1,0,3.135494216,3.044522438,3.33220451
0,1,0,1,0,1,32,0,0,0,1,10,0,1,21,11,18,23,33,15,14,9,15,10,4,15,6,24,1,1,3.465735903,2.397895273,2.63905733
1,1,0,0,0,0,44,0,0,0,0,60,0,0,16,31,32,10,13,45,39,6,6,17,5,18,3,6,0,0,3.784189634,4.110873864,3.663561646
1,0,1,0,0,0,21,0,0,0,1,5,1,0,25,26,28,27,27,25,15,15,15,16,9,17,15,15,1,1,3.044522438,1.791759469,2.708050201
1,1,0,0,0,0,31,1,1,1,1,5,0,0,20,37,26,24,22,22,25,24,17,20,11,21,14,24,1,0,3.433987204,1.791759469,3.218875825
1,0,1,0,0,0,25,1,0,1,0,5,1,1,15,11,13,16,36,11,18,24,20,7,10,12,12,16,1,1,3.218875825,1.791759469,2.890371758
0,1,0,0,0,0,32,0,0,0,0,0,0,0,30,28,36,22,19,31,47,6,6,9,3,14,3,6,0,0,3.465735903,0,3.850147602
0,1,0,0,0,1,42,1,0,0,1,60,0,1,15,17,15,18,34,10,13,21,23,20,9,20,12,23,0,1,3.737669618,4.110873864,2.564949357
0,1,0,0,0,1,30,1,0,0,1,25,0,1,26,26,23,23,23,27,26,17,17,21,4,9,6,18,1,1,3.401197382,3.258096538,3.258096538
1,0,0,1,0,0,37,1,0,0,1,20,0,1,12,11,23,19,28,11,17,17,22,20,10,20,13,15,0,0,3.610917913,3.044522438,2.833213344
0,0,1,0,0,0,24,0,0,0,1,5,0,0,20,25,24,24,23,16,18,12,18,12,5,12,8,6,1,0,3.17805383,1.791759469,2.890371758
0,0,1,0,0,0,40,0,0,1,0,0,0,0,26,27,31,31,17,15,23,13,19,16,7,15,11,18,1,0,3.688879454,0,3.135494216
0,1,0,0,0,0,37,1,0,0,1,5,0,1,20,12,38,24,39,10,13,12,18,15,11,18,12,18,1,0,3.610917913,1.791759469,2.564949357
1,1,0,0,0,0,48,1,1,0,1,5,0,0,13,18,13,9,21,29,17,8,19,18,3,19,9,8,0,0,3.871201011,1.791759469,2.833213344
0,1,0,0,0,1,56,1,1,1,1,5,0,1,18,12,19,13,23,18,13,20,21,21,12,23,14,20,0,1,4.025351691,1.791759469,2.564949357
1,1,0,0,0,0,71,0,0,0,0,5,0,0,39,22,33,15,31,18,13,6,12,16,1,18,4,6,0,0,4.262679877,1.791759469,2.564949357
0,0,0,1,0,0,34,0,0,0,0,0,0,0,22,21,20,16,32,17,18,12,16,9,5,16,6,12,0,0,3.526360525,0,2.890371758
1,1,0,0,0,1,53,0,0,0,1,5,0,1,24,19,22,21,26,22,21,6,12,14,4,16,6,12,1,0,3.970291914,1.791759469,3.044522438
1,1,0,0,0,0,68,1,1,1,1,10,0,1,20,13,19,14,33,15,16,17,16,16,6,18,10,22,1,0,4.219507705,2.397895273,2.772588722
0,0,1,0,0,1,52,1,0,0,1,5,0,1,21,16,18,16,29,29,20,13,22,20,10,22,11,18,1,0,3.951243719,1.791759469,2.995732274
0,0,1,0,0,0,32,1,0,0,1,5,0,1,13,21,11,15,28,24,13,16,18,13,8,19,9,16,0,0,3.465735903,1.791759469,2.564949357
1,0,0,0,0,0,52,1,0,0,1,60,0,0,24,24,30,15,29,19,26,15,17,22,10,24,8,16,0,0,3.951243719,4.110873864,3.258096538
1,1,0,0,0,0,25,0,0,0,1,20,0,0,29,32,32,24,17,28,48,15,14,10,3,9,3,17,1,0,3.218875825,3.044522438,3.871201011
0,1,0,0,0,0,34,0,1,1,0,0,0,1,29,21,37,25,28,17,29,9,17,17,9,18,7,18,1,0,3.526360525,0,3.36729583
1,1,0,0,0,1,49,1,0,1,1,5,1,1,27,10,20,17,29,18,20,18,18,15,9,17,14,24,1,1,3.891820298,1.791759469,2.995732274
1,0,1,0,0,0,43,0,0,0,0,5,1,0,33,20,40,22,39,11,16,12,21,11,5,15,5,12,0,1,3.761200116,1.791759469,2.772588722
1,1,0,0,0,0,31,0,0,0,1,5,0,1,15,18,35,17,17,27,16,9,17,12,9,16,9,10,0,0,3.433987204,1.791759469,2.772588722
0,1,0,0,0,1,49,1,0,0,0,5,0,1,15,17,27,14,30,24,13,20,18,19,10,15,10,20,0,0,3.891820298,1.791759469,2.564949357
1,1,0,0,0,0,60,0,0,0,0,5,0,0,19,11,25,17,22,25,20,8,17,18,6,19,5,12,0,0,4.094344562,1.791759469,2.995732274
1,1,0,0,0,0,40,0,0,0,0,30,0,0,11,10,28,25,18,30,13,8,18,17,3,22,6,8,0,0,3.688879454,3.433987204,2.564949357
1,1,0,0,0,1,55,1,0,0,1,10,1,1,33,26,32,26,35,14,16,24,21,20,10,21,15,24,0,0,4.007333185,2.397895273,2.772588722
1,1,0,0,0,0,28,1,0,0,0,20,0,0,14,9,27,17,29,38,14,6,23,16,3,22,5,6,0,0,3.33220451,3.044522438,2.63905733
1,1,0,0,0,1,44,1,1,1,1,0,0,1,26,15,12,21,28,21,13,12,21,18,4,15,7,6,1,0,3.784189634,0,2.564949357
0,1,0,0,0,0,38,1,0,0,0,5,0,1,24,21,17,16,33,22,13,12,22,13,6,19,8,12,0,0,3.63758616,1.791759469,2.564949357
0,1,0,0,0,1,67,1,0,0,1,60,0,1,21,22,27,25,32,13,13,13,22,20,6,22,7,15,1,0,4.204692619,4.110873864,2.564949357
0,1,0,0,0,0,60,0,0,0,0,60,0,1,10,9,13,9,40,41,13,6,20,20,12,21,12,6,1,0,4.094344562,4.110873864,2.564949357
0,1,0,1,0,0,51,0,0,0,0,60,0,0,13,22,16,31,23,22,19,8,20,18,6,17,7,13,1,0,3.931825633,4.110873864,2.944438979
1,1,0,0,0,0,58,0,1,0,0,5,0,0,14,27,32,23,12,35,37,6,8,23,6,21,6,16,1,0,4.060443011,1.791759469,3.610917913
1,1,0,0,0,0,67,0,0,0,0,5,0,0,18,18,23,30,29,29,22,6,22,18,9,20,8,6,0,0,4.204692619,1.791759469,3.091042453
1,1,0,0,0,0,49,1,0,0,1,0,1,0,35,31,28,26,11,18,24,21,12,9,7,13,13,23,0,1,3.891820298,0,3.17805383
1,1,0,0,0,1,47,1,0,0,1,30,0,1,30,24,21,21,23,16,15,15,13,8,7,14,9,11,0,0,3.850147602,3.433987204,2.708050201
1,1,0,0,0,0,42,0,0,0,0,5,0,0,33,19,27,21,26,9,17,12,18,9,1,12,4,12,0,0,3.737669618,1.791759469,2.833213344
0,0,0,1,0,1,32,1,0,1,1,5,1,1,29,27,35,17,26,14,23,23,18,14,7,12,10,24,1,1,3.465735903,1.791759469,3.135494216
1,0,1,0,0,0,23,0,0,0,1,5,0,1,20,26,29,20,16,17,29,18,13,11,5,13,4,18,0,0,3.135494216,1.791759469,3.36729583
0,1,0,0,0,1,63,1,0,0,0,60,0,1,12,10,11,9,40,10,13,8,23,14,5,21,2,8,0,0,4.143134726,4.110873864,2.564949357
1,1,0,0,0,0,60,1,0,1,1,5,1,1,23,13,14,9,31,19,18,18,19,17,11,17,12,22,1,1,4.094344562,1.791759469,2.890371758
1,0,0,1,0,0,35,0,0,0,1,10,1,0,31,14,27,9,26,12,32,6,14,5,4,8,8,6,1,1,3.555348061,2.397895273,3.465735903
1,0,1,0,0,0,28,1,1,1,0,5,1,1,17,18,31,20,28,11,25,13,20,12,9,11,13,24,1,1,3.33220451,1.791759469,3.218875825
